"","epi_ctry","epi_subj","question","response","question_text"
"3903","US",10613,"epi_2_19",0,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3904","US",10611,"epi_2_19",0,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3905","Vanuatu",50801,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3906","Vanuatu",50802,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3907","Vanuatu",50805,"epi_2_19",0,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3908","Vanuatu",50806,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3909","Vanuatu",50809,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3910","Vanuatu",50810,"epi_2_19",0,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3911","Vanuatu",50813,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3912","Vanuatu",50814,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3913","Vanuatu",50817,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3914","Vanuatu",50821,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3915","Vanuatu",50822,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3916","Vanuatu",50825,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3917","Vanuatu",50833,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
"3918","Vanuatu",50834,"epi_2_19",1,"19. Some people think it is possible for humans to shift into other forms? Have you seen an animal and known that it was not really an animal but a human in another form?"
